numero,nombre,direccion,dirComplemento,entreCalles,estado,ciudad,telefono,latitud,longitud,estacionamiento,rampas,recibeDolar,tipos_servicio,servicios_detalle
549,C.F. Antequera,Calzada Porfirio Diaz 231,"Col. Reforma, Oaxaca de Juárez, C.P. 68050, Oaxaca",Mangales y Heroico Cuerpo Médico Oaxaqueño,Oaxaca,Oaxaca,0,17.078344,-96.719598,0,0,0.0,"400,300,900,100,300,300,400,400","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
639,Putla,Oaxaca 18,"Col. Centro, Putla Villa de Guerrero, C.P. 71009, Oaxaca",Nuevo León y Guerrero,Oaxaca,Oaxaca,0,17.025119,-97.927391,0,0,0.0,"100,300,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
644,San Lorenzo,Calzada Adolfo Lopez Mateos 3800,"Col. Ex Hacienda San Lorenzo, Tehuacán, C.P. 75750, Puebla",Manuel Bartlet Diaz y C. Mariano Matamoros,Puebla,Puebla,0,18.468844,-97.417723,0,0,0.0,"300,400,400,400,300,900,100,300,400","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
682,Marquesado,Porfirio Díaz 202,"Col. Oaxaca Centro, Oaxaca de Juárez, C.P. 68000, Oaxaca",Avenida José María Morelos y Mariano Matamoros,Oaxaca,Oaxaca,0,17.063241,-96.726225,0,0,0.0,"400,100,300,400,300,900","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
733,Tlacolula,Avenida 2 de Abril S/N,"Col. Centro, Tlacolula de Matamoros, C.P. 70403, Oaxaca",Juárez y Melchor Ocampo,Oaxaca,Tlacolula,0,16.955279,-96.477671,0,0,0.0,"300,100,400,300,900","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
734,Tlaxiaco,De la Constitución 3A,"Col. Heroica Ciudad de Tlaxiaco Centro, Heroica Ciudad de Tlaxiaco, C.P. 69800, Oaxaca",Niños Héroes de Chapultepec y Ram,Oaxaca,Tlaxiaco,0,17.269571,-97.679698,0,0,,"300,400,100,900,300","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
753,Ocotlán de Morelos,Portal Xicoténcatl 1,"Col. Ocotlán de Morelos Centro, Ocotlán de Morelos, C.P. 71510, Oaxaca",Puerto Ángel - Oaxaca y Calle Zaragoza,Oaxaca,Ocotlan,0,16.793119,-96.674467,0,0,0.0,"900,300,100,300,400","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
776,Juxtlahuaca,Benito Juárez Oriente 104,"Col. Santiago Juxtlahuaca Centro, Santiago Juxtlahuaca, C.P. 69700, Oaxaca",Independencia Norte y Miguel Hidalgo,Oaxaca,Santiago Juxtlahuaca,0,17.335345,-98.009888,0,0,0.0,"300,100,400,900","300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
913,Plaza del Valle,Avenida Universidad 139 Local 13-E,"Col. Candiani, Oaxaca de Juárez, C.P. 68130, Oaxaca",Privada de Las Águilas y Quinta Las Águilas,Oaxaca,Oaxaca,0,17.03938,-96.71244,0,0,0.0,"300,400,400,300,400,400,900,100,300","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No"
993,Huajuapan De León,Valerio Trujano 6,"Col. Heroica Ciudad de Huajuapan de León Centro, Heroica Ciudad de Huajuapan de León, C.P. 69000, Oaxaca",Morelos y Prolongación de Macaela Galindo,Oaxaca,Huajuapan De Leon,0,17.807198,-97.776154,0,0,0.0,"300,900,100","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4032,Donaji,Avenida Fuerza Aérea Mexicana 1101,"Col. Reforma, Oaxaca de Juárez, C.P. 68050, Oaxaca",Violetas y Dalias,Oaxaca,Oaxaca,0,17.0804,-96.7111033,0,0,0.0,"400,300,400,900,300,300,400,100,300,400","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
120,Oaxaca,Miguel Hidalgo 821,"Col. Oaxaca de Juárez, Oaxaca de Juárez, C.P. 68000, Oaxaca",Armenta y López y Doctor Aurelio Valdivieso,Oaxaca,Oaxaca,0,17.060888,-96.72392,0,0,0.0,"300,300,100,300,900,300,600,300,300","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
217,Tierra Blanca,Independencia 602,"Col. Tierra Blanca Centro, Tierra Blanca, C.P. 95100, Veracruz de Ignacio de la Llave",Aquiles Serdán y Benito Juárez,Veracruz,Tierra Blanca,0,18.447186,-96.360211,0,0,0.0,"100,300,400,300,400,900,400,300","100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
219,Minatitlán,Calle Miguel Hidalgo 85,"Col. Minatitlán Centro, Minatitlán, C.P. 96700, Veracruz de Ignacio de la Llave",Simon Bolivar y Emiliano Carranza,Veracruz,Minatitlan,0,17.984104,-94.543894,0,0,,"300,300,300,600,900,400,100,300,400","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
263,Acayucan,Calle Guadalupe Victoria 19,"Col. Centro, Acayucan, C.P. 96000, Veracruz de Ignacio de la Llave",Calle Guadalupe Victoria y Nicolas Bravo,Veracruz,Acayucan,0,17.948414,-94.913829,0,0,,"400,300,300,100,300,900,400","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
292,Loma Bonita,Avenida Quintana Roo 11,"Col. Las Delicias, Loma Bonita, C.P. 68400, Oaxaca",Coahuila y Michoacán,Oaxaca,,0,18.10781,-95.880719,0,0,0.0,"100,900,400,300,300","100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
332,San Andrés Tuxtla,Francisco I Madero 4,"Col. Centro, San Andrés Tuxtla, C.P. 95700, Veracruz de Ignacio de la Llave",Reforma Oriente y Independencia Oriente,Veracruz,San Andres Tuxtla,0,18.447762,-95.212618,0,0,,"300,300,400,400,300,100,400,900","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
381,Jáltipan,Avenida Morelos S/N,"Col. Centro, Jáltipan, C.P. 96200, Veracruz de Ignacio de la Llave",Calle Miguel Hidalgo y Jáltipan Morelos,Veracruz,Jaltipan,0,17.964608,-94.718321,0,0,0.0,"100,400,300,900,300,300,300","100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
388,Tuxtepec,Avenida Independencia 32,"Col. Centro, San Juan Bautista Tuxtepec, C.P. 68300, Oaxaca",General Ignacio Lopez Rayón y Miguel Hidalgo,Oaxaca,Tuxtepec,0,18.080565,-96.120436,0,0,0.0,"400,300,300,300,100,300,400,400,400,600,300,900","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
4314,Plaza Manati,Avenida Universidad Veracruzana Km 5,"Col. Fovissste Iii, Coatzacoalcos, C.P. 96568, Veracruz de Ignacio de la Llave",Jacarandas y José Vasconcelos,Veracruz,Coatzacoalcos,0,18.139427,-94.4661355,0,0,0.0,"300,900,300,300,100,400","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
465,Isla,Raul Sandoval 526,"Col. Isla Centro, Isla, C.P. 95640, Veracruz de Ignacio de la Llave",Cuauhtémoc y General Anaya,Veracruz,Isla,0,18.030178,-95.529514,0,0,,"300,900,300,100,400,400","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
466,Nanchital,Avenida Miguel Hidalgo S/N,"Col. Factoría de Pemex, Nanchital de Lázaro Cárdenas del Río, C.P. 96360, Veracruz de Ignacio de la Llave",Avenida 5 de Mayo y Avenida Miguel Hidalgo,Veracruz,Nanchital,0,18.072292,-94.412837,0,0,0.0,"100,400,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
474,Matias Romero,16 de Septiembre 207,"Col. Matías Romero Avendaño Centro, Matías Romero Avendaño, C.P. 70300, Oaxaca",Emilio Carranza y Corregidora Sur,Oaxaca,Matias Romero,0,16.878473,-95.042415,0,0,0.0,"400,900,300,100,400,300","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
8216,Insurgentes Mina,Boulevard Instituto Tecnológico 167,"Col. Insurgentes Sur, Minatitlán, C.P. 96710, Veracruz de Ignacio de la Llave",Rio Papaloapan y Emiliano Zapata,Veracruz,Minatitlan,0,17.993269,-94.5766702,0,0,0.0,"300,300,900,100,300","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
801,Cosamaloapan,Venustiano Carranza 501,"Col. Cosamaloapan de Carpio Centro, Cosamaloapan de Carpio, C.P. 95400, Veracruz de Ignacio de la Llave",Ruiz Cortines y Melchor Ocampo,Veracruz,Cosamaloapan,0,18.365483,-95.796191,0,0,0.0,"300,900,100,400,400,400,300","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
804,Justo Sierra,Avenida Justo Sierra 113,"Col. Nueva Mina, Minatitlán, C.P. 96760, Veracruz de Ignacio de la Llave",Calle Lisboa Norte y Callejon Montevideo,Veracruz,Minatitlan,0,17.98982,-94.562328,0,0,0.0,"300,300,300,400,100,900,300","300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
169,Coatzacoalcos,Avenida Benito Juárez 301,"Col. Coatzacoalcos Centro, Coatzacoalcos, C.P. 96400, Veracruz de Ignacio de la Llave",Avenida Venustiano Carranza y Avenida José María Morelos,Veracruz,Coatzacoalcos,0,18.146414,-94.413959,0,0,0.0,"400,300,300,300,300,300,300,400,600,300,900,400,100","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes"
193,Ciudad Ixtepec,Avenida 16 de Septiembre 121,"Col. Moderna, Ciudad Ixtepec, C.P. 70110, Oaxaca",Moctezuma y Isabel la Católica,Oaxaca,Ixtepec,0,16.555824,-95.094812,0,0,0.0,"400,300,300,100,900","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
4100,Plaza San Diego,Boulevard Juan Sabines 9,"Col. Fátima, San Cristóbal de Las Casas, C.P. 29264, Chiapas",Del Carmen y Lic. Javier López Moreno,Chiapas,San Cristobal Las Casas,6787531,16.731944,-92.6511901,1,1,0.0,"600,300,300,100,900,300,400","600 (AFORE): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 00:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4115,Tierra Colorada,Ramon Mendoza 102,"Col. El Recreo, Centro, C.P. 86020, Tabasco",Avenida Universidad y 1Er. Callejón de Prof. Ramón Mendoza Herrera,Tabasco,Villa Hermosa,0,18.013885,-92.9200571,1,1,0.0,"300,400,400,400,900,100,300,300,300,300,300","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
200,Villahermosa,Avenida Francisco I. Madero S/N,"Col. Villahermosa Centro, Centro, C.P. 86000, Tabasco",Avenida Pino Suarez y Benito Juárez,Tabasco,Villa Hermosa,0,17.9886,-92.917574,0,0,0.0,"400,600,300,400,900,100,300,400,300","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: Yes; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
222,Comalcalco,Calle Benito Juárez Garcia 401,"Col. Centro, Comalcalco, C.P. 86300, Tabasco",Miguel Lerdo de Tejada y José María Morelos y Pavón,Tabasco,Comalcalco,0,18.262353,-93.223345,0,0,,"300,400,300,900,100,300,400,400,300,300","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
231,Macuspana,Miguel Hidalgo 121,"Col. Macuspana Centro, Macuspana, C.P. 86706, Tabasco",Santos Degollado y Agustin Díaz Castillo,Tabasco,Macuspana,0,17.757245,-92.594614,0,0,0.0,"900,400,300,300,300,100,300","900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
280,Cárdenas,Calle Ignacio Zaragoza 705,"Col. Centro, Cárdenas, C.P. 86500, Tabasco",Plaza Hidalgo y Calle Vicente Guerrero,Tabasco,Cardenas,0,17.990105,-93.376869,0,0,0.0,"300,900,400,300,400,300,300,100,400,400","300 (ATM): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
4261,Electricista,5A Norte Poniente 1523,"Col. Moctezuma, Tuxtla Gutiérrez, C.P. 29030, Chiapas",15A. Poniente Norte y Calle 12A. Poniente Norte,Chiapas,Tuxtla Gutierrez,0,16.760414,-93.1288752,0,0,0.0,"300,400,400,300,100,900","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
323,Huimanguillo,Calle Licenciado Benito Juárez 124,"Col. Centro, Huimanguillo, C.P. 86400, Tabasco",Avenida Miguel Hidalgo y Calle Licenciado Rafael Martinez de Escobar,Tabasco,Huimanguillo,0,17.834956,-93.391937,0,0,,"400,900,100","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
4283,Reforma,Miguel Hidalgo 3,"Col. Reforma Centro, Reforma, C.P. 29500, Chiapas",Avenida Adolfo López Mateos y Calle Benito Juárez,Chiapas,Tuxtla Gutierrez,0,17.865251,-93.1479586,0,0,0.0,"400,900,100","400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No"
357,Pichucalco,Calle Constitución 4,"Col. Centro, Pichucalco, C.P. 29520, Chiapas",Calle Aldama y Calle Román Ferrer,Chiapas,Pichucalco,0,17.508244,-93.117502,0,0,0.0,"300,400,300,100,900","300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
358,Teapa,Avenida Gregorio Mendez Magaña 102,"Col. Centro, Teapa, C.P. 86800, Tabasco",Eduardo Bastar y Calle Doctor Abel Tapia Najera,Tabasco,Teapa,0,17.548996,-92.953157,0,0,0.0,"100,900","100 (Sucursal): 09:00 - 16:00, Sat: No; 900 (Banamex 1): 09:00 - 16:00, Sat: No"
362,Paraíso T,Melchor Ocampo 5,"Col. Centro, Paraíso, C.P. 86605, Tabasco",Hermenegildo Galeana y Ignacio Zaragoza,Tabasco,Paraiso,0,18.396849,-93.213395,0,0,0.0,"900,300,300,300,100,400,400,300,400","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No"
386,San Cristóbal de las Casas,Avenida Insurgentes 9,"Col. Santa Lucia, San Cristóbal de Las Casas, C.P. 29200, Chiapas",Francisco León y Calle Doctor José Felipe Flores,Chiapas,San Cristobal Las Casas,0,16.73562,-92.637128,0,0,,"900,300,400,300,400,100,400,300","900 (Banamex 1): 09:00 - 16:00, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
46,Teran,Boulevard Belisario Dominguez 3187,"Col. Jardines de Tuxtla, Tuxtla Gutiérrez, C.P. 29020, Chiapas",Ciro Farrera y Buganvilias,Chiapas,Tuxtla Gutierrez,0,16.755207,-93.150509,0,0,0.0,"900,600,400,300,300,300,100,400,300","900 (Banamex 1): 10:00 - 17:00, Sat: No; 600 (AFORE): 09:00 - 16:00, Sat: No; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No; 100 (Sucursal): 09:00 - 16:00, Sat: Yes; 400 (Sucursal Automatica): 24x7 - 24x7, Sat: No; 300 (ATM): 24x7 - 24x7, Sat: No"
